Kirkossa on pyhittyneitä ihmisiä, ja kirkon teologia on turvallisesti Kristus kalliolla.	['0.0025', '0.9236', '0.074']	'neutral' with confidence 92.36%
Siksi, koska maailmaan oli istutettu antisemitismi, juutalaisviha ' jeesuksen murhaajat' syytöksillä.	['0.0032', '0.951', '0.0458']	'neutral' with confidence 95.10%
Ota paperinen lasku ja pankkitunnukset mukaan, menet pankkiin ja malsat sen laskun pankissa.	['0.0029', '0.5667', '0.4304']	'neutral' with confidence 56.67%
Hyvä, kun saa edes muutamaksi kuukaudeksi töitä.	['0.0336', '0.464', '0.5024']	'positive' with confidence 50.24%
Voisi kyhätä teoksen vaikka rollaattoreista jotka ovat omistajiltaan jääneet.	['0.003', '0.9394', '0.0577']	'neutral' with confidence 93.94%
Äkkiä kaikki pakkåsåmalikurssille	['0.5033', '0.2924', '0.2043']	'negative' with confidence 50.33%
Näen sen paljolti oman edun pöngittämisenä.	['0.0388', '0.2432', '0.718']	'positive' with confidence 71.80%
Lääkäri kielsi hyppimästä kipeän polven takia.	['0.4329', '0.5147', '0.0524']	'neutral' with confidence 51.47%
Kun livieskalaiset on kovia vinkumaan ja valittaan kaikesta ja pitäs saada ja pitäs olla.	['0.0035', '0.5968', '0.3997']	'neutral' with confidence 59.68%
Se vetäytyy omille kotinurkilleen enemmän ja enemmän ja näin USA:sta voi tulla jatkossa parempi maa asua.	['0.0028', '0.7406', '0.2567']	'neutral' with confidence 74.06%
Tuo kertoi (vahingossa lähetetty sähköposti), että odottaa vain oman puolensa vaikenemista.	['0.0013', '0.8311', '0.1676']	'neutral' with confidence 83.11%
Tämä johtunee siitä, että olen henkilökohtaisesti vuosikaudet pitänyt yhteyksiä exän vanhempiin/sisaruksiin.	['0.0033', '0.8024', '0.1944']	'neutral' with confidence 80.24%
Monille polkupyörän hankkiminen on vuosien säästön tulos ja vähimmilläänkin siihen uppoaa viikkojen tienestit.	['0.0015', '0.9236', '0.0749']	'neutral' with confidence 92.36%
Sellaista se, auton pesu pelkällä vedellä on sama, kuin pitäisi sitä sateessa, ei voida kieltää, liuotinaineita taas ei saa päästää viemäriin, öljyisten ja rasvaisten työkoneiden pesu painepesurilla saa maapohjan muuttumaan mustaksi, rasvaiseksi ja haisevaksi, revi siitä.	['0.0777', '0.0634', '0.8589']	'positive' with confidence 85.89%
Juutalaiset ottavat Jeshuan vastaan omana Vapahtajanaan ja HE ovat ne, jotka evankelioivat.	['0.0013', '0.8197', '0.179']	'neutral' with confidence 81.97%
Vaikka oman ehdokkaan äänestäminen tuntuisi luontevalta, niin se antaa liian suuret mahdollisuudet juuri tuolle toiselle kierroksella väärille henkilöille.	['0.0039', '0.7952', '0.2009']	'neutral' with confidence 79.52%
Kuinka monta desilitraa jäi Aarnelle?	['0.3022', '0.6724', '0.0254']	'neutral' with confidence 67.24%
Perusteita on varmasti useita - velvoittaneeko lakikin - mutta esille tuomasi seikka, että asioita voidaan salata osakeyhtiölainsäädännön nojalla, on mielenkiintoinen.	['0.0045', '0.5695', '0.426']	'neutral' with confidence 56.95%
Mutta yhtäkään leffaa emme ole katsoneet tämän kahden vuoden aikana siitä mutta maksaneet 34,90 kuussa.	['0.0007', '0.9489', '0.0503']	'neutral' with confidence 94.89%
Kyllä se biologia on armoton naista kohtaan.	['0.6174', '0.3138', '0.0688']	'negative' with confidence 61.74%
Eikun milloin sinun murrosikäsi päättyy?	['0.2702', '0.2773', '0.4524']	'positive' with confidence 45.24%
Ne ei enää korjaannu, kun kasvu loppuu,vaan jäävät kompurajalkoisiksi,ja sen huomaa jokainen jo ohikävellessä ;(	['0.0007', '0.9642', '0.0351']	'neutral' with confidence 96.42%
Kohta varmaan uskollisille joutsenillekin soitetaan jonkin sulan virran ääressä Sibeliusta.	['0.0083', '0.9318', '0.0599']	'neutral' with confidence 93.18%
Kuuden käsky on alkukielellä Älä murhaa, ja se on fakta.	['0.0065', '0.9082', '0.0853']	'neutral' with confidence 90.82%
"Oon 11 kohta 12v ja en käytä viel mitää ""kunnon rintsikoita"" koska erotus on vaan 9cm. Käytän siis urheilutoppeja."	['0.0011', '0.8576', '0.1412']	'neutral' with confidence 85.76%
Realismia vain on ettei sanktioiden tie ei enää toimi.	['0.0044', '0.9407', '0.055']	'neutral' with confidence 94.07%
En minä ainakaan mitään halua/aio kostaa kenellään.	['0.1824', '0.7362', '0.0815']	'neutral' with confidence 73.62%
Halosen kutsumia vievaita lisää suomeenkin tulossa.. https://www.kansalai/REDACTED/n-ymparilla/	['0.1247', '0.6696', '0.2057']	'neutral' with confidence 66.96%
Ennen muuta tämä taustavoima haluaa tuhota kansallisvaltiot ja luoda niiden tilalle yhden maailmanhallinnon alaisen Uuden maailmanjärjestyksen mukaisen Maailman unionin, jossa olisi 10 aluekeskusta, joista EU olisi yksi.	['0.0023', '0.0018', '0.996']	'positive' with confidence 99.60%
Toivottavasti kaupunki aloittaa koko henkilöstöä koskevat yt:t hyvissä ajoin, sillä vuoden 2018 päättyessä pitäisi irtisanoa vähintään 1/3 - 1/2 kaupungin työntekijöistä, sillä niin paljon sinne on ylimääräisiä tyhjäntoimittajia viiden kunnan liittämisestä kertynyt.	['0.0017', '0.0011', '0.9972']	'positive' with confidence 99.72%
Mistä noin päättelit?	['0.2977', '0.4569', '0.2454']	'neutral' with confidence 45.69%
Tämä on demarien yleinen tavoite.	['0.2806', '0.6458', '0.0736']	'neutral' with confidence 64.58%
oikeasti mikro munat noil sossu ja poliisin tutuilla :)	['0.0564', '0.9113', '0.0323']	'neutral' with confidence 91.13%
Yksityisalueelle kuten kotiisi ei voi luvatta tulla kuvaamaan.	['0.0287', '0.8615', '0.1098']	'neutral' with confidence 86.15%
On se vielä OK.	['0.0787', '0.1771', '0.7442']	'positive' with confidence 74.42%
Kumpi siis on väärässä, maailman suurin kreationistijärjestö vai Pekka Reinikainen?	['0.0078', '0.9665', '0.0258']	'neutral' with confidence 96.65%
Jos pitäisi nimetä maailmasta yksi valtion johtaja, jolle Suomen itsenäisyys on myrkkyä, Putin tulisi ainoana mieleen.	['0.0008', '0.961', '0.0382']	'neutral' with confidence 96.10%
Koirat pois katsomosta.	['0.5391', '0.251', '0.2099']	'negative' with confidence 53.91%
Muonion kunnan taloudellisen ja imagollisen syyn vuoksi kaikki uudet päättäjät ovatkin tervetulleita.	['0.0069', '0.6609', '0.3322']	'neutral' with confidence 66.09%
Risteymiä, miksi eläimistä puhutaan alalajeina, mutta ihmiset ovat tämän luokittelun ulkopuolella.	['0.0025', '0.938', '0.0595']	'neutral' with confidence 93.80%
Hei, arvasinkin saavani tällaisen vastaanoton kokemukseni kertomalla :D	['0.0053', '0.0329', '0.9618']	'positive' with confidence 96.18%
"""Eikö se teillekin ateisteille pikkuhiljaa mene perille, että kristinuskolla on syystä oma reviirinsä ja islamilla omansa, juutalainen tarvitsee omansa jne."""	['0.0308', '0.6199', '0.3492']	'neutral' with confidence 61.99%
Ovat sotkeneet muiden maiden asioita jo tarpeeksi, pysyisivät vain siellä...	['0.0042', '0.9151', '0.0807']	'neutral' with confidence 91.51%
molopäät itsekkään tiedä mitä tekevät, mutta ei nyt pilata hyvää tarinaa.	['0.0034', '0.9129', '0.0837']	'neutral' with confidence 91.29%
Trumpin alainenkin on nyt lirissä kun 40 v sitten oli jotain lähentelyä tapahtunut, mies vaan ihmetteli kuinka voi 40v olla asiasta hiljaa jos on vakavaa ja nyt tulla esille 30 pv ennen vaaleja?	['0.0041', '0.0026', '0.9933']	'positive' with confidence 99.33%
Paljon on kolttia joilla jopa molemmilla puolisoilla on valtio/kunnan vakituinen virka/työpaikka ja eivät olisi tarvinneet tukiaisia, mutta härskisti ja sumeilematta kaikki on otettu mikä suinkin on irti saatu.	['0.0024', '0.0016', '0.996']	'positive' with confidence 99.60%
Kuka lähtee jonnekin Rodokselle,täysin kusipäitten ja köyhien paikka,tietysti suomalaiset läskiperselegginsit jakamaan persettä.	['0.0019', '0.9172', '0.0809']	'neutral' with confidence 91.72%
Penuela: Montako kertaa tämä on sinullekin toistettava.	['0.4366', '0.2215', '0.3419']	'negative' with confidence 43.66%
Tämä vene keikkuu joka tapauksessa.	['0.6646', '0.2478', '0.0876']	'negative' with confidence 66.46%
Matkani jatkuu...	['0.2451', '0.6211', '0.1337']	'neutral' with confidence 62.11%
Rikoslain 15 luvun 10 §:ssä (Finlex) on kuitenkin säädetty tilanteesta, jolloin ilmoittamatta jättäminen on rangaistava teko.	['0.0011', '0.849', '0.1499']	'neutral' with confidence 84.90%
Markku Lievonen, tunnustatko sinä, että Jeesus on KRISTUS - LIHAAN TULLUT?	['0.0021', '0.9548', '0.0431']	'neutral' with confidence 95.48%
Itseasiassa se kuvastaa tämän palstan adventistikirjoittajien hengellisen elämän tilaa.	['0.0279', '0.8465', '0.1257']	'neutral' with confidence 84.65%
Kun ei ole kokemusta...	['0.1933', '0.7179', '0.0888']	'neutral' with confidence 71.79%
Aluksi seurasin nutraajia - siis useampia - kun halusin päästä 10kg:stä eroon.	['0.0073', '0.9085', '0.0842']	'neutral' with confidence 90.85%
Siellä nuo..	['0.3592', '0.5068', '0.134']	'neutral' with confidence 50.68%
Vielä muutama pullo lidlin herkkujuomaa ja olet seitsemän meren seilori :)))))	['0.0132', '0.7098', '0.277']	'neutral' with confidence 70.98%
Se sanoo tollasia liian mukavia asioita, jotka saa mut ihastumaan siihen yhä enemmän ja enemmän ahahahhh...	['0.0022', '0.7445', '0.2533']	'neutral' with confidence 74.45%
"""Miksi HamSaunasta suljettiin käyttöoikeuksia ja millä perusteella."	['0.0389', '0.9292', '0.0319']	'neutral' with confidence 92.92%
Saunatiloja 2, joka viikko pestävät.	['0.0546', '0.8915', '0.0539']	'neutral' with confidence 89.15%
Suomenruotsalainset pitävät kieltään, ruotsia, maailman tärkeimpänä kielenä.	['0.0461', '0.8084', '0.1456']	'neutral' with confidence 80.84%
Pitääköhän paikkansa jonkun professorin arvio, että Suomen nuorison kömpelyys johtuu siitä, että he eivät ole saaneet pikkulapsesta alkaen kiipeillä ja temppuilla itseään notkeiksi kuten ehkä aikaisemmat, vähemmän hyysätyt sukupolvet.	['0.0021', '0.0019', '0.996']	'positive' with confidence 99.60%
Ei myöskään ole (enää) mikään salaisuus, että Kiinalla ja Venäjällä on ”erityinen suhde”, jonka tarkoitus on edistää tätä suuntausta.	['0.001', '0.9214', '0.0776']	'neutral' with confidence 92.14%
Tämän vuoksi kreationistit tukevat empiiristä tutkimusta, ei teoreettista tutkimusta.	['0.0074', '0.9055', '0.0871']	'neutral' with confidence 90.55%
Kyllä toveritkin pitää elättää, he tuskin itse muuten itsestään osaisi huolta pitää.	['0.0017', '0.9159', '0.0824']	'neutral' with confidence 91.59%
Lähipiirissä voi kuitenkin olla ihmisiä, jotka levittävät ympäristöönsä jotain ihan muuta.	['0.0014', '0.8558', '0.1428']	'neutral' with confidence 85.58%
Piti vain palopuheita muka paremmasta maailmasta, pyh.	['0.7582', '0.2051', '0.0366']	'negative' with confidence 75.82%
Oletko jo ottanut Raamatun pieniin kätösiisi ja lukenut itse sitä, ja oletko ihan itse miettinyt lukemaasi?	['0.0009', '0.9493', '0.0498']	'neutral' with confidence 94.93%
Ja jääkö vielä velkaa?	['0.6745', '0.2201', '0.1054']	'negative' with confidence 67.45%
Mitä mieltä luotettavasta tietolähteestä onko Pattaya numero 1 ?????	['0.0179', '0.9493', '0.0328']	'neutral' with confidence 94.93%
Ei taida edes teknisesti onnistua nopeammin.	['0.3482', '0.6192', '0.0326']	'neutral' with confidence 61.92%
Jos kysyt niin lue vastaus ja jos se on väärin niin todista se!	['0.0009', '0.9405', '0.0586']	'neutral' with confidence 94.05%
Menestys on saavutettu, ei Venäjän ansiosta, vaan Venäjästä huolimatta.	['0.02', '0.7566', '0.2234']	'neutral' with confidence 75.66%
Kaikki eivät ole rehellisiä niinkuin suomalaiset älykääpiöt uskovat.	['0.0962', '0.8042', '0.0996']	'neutral' with confidence 80.42%
Minkäs takia meidän ns. valtamedia jättää aina kertomatta rötöstelijöiden ja raiskaajien etnisen taustan?	['0.0012', '0.9642', '0.0347']	'neutral' with confidence 96.42%
Mitä tahaansa ilkeyttä myllää mielessäsi, TIETOISESTI anna niiden ajatusten poistua.	['0.0063', '0.9397', '0.054']	'neutral' with confidence 93.97%
Selvintä näyttää kaksikymppistä	['0.4363', '0.3179', '0.2458']	'negative' with confidence 43.63%
Olen Espoon päättäjien kanssa samaa mieltä, että näihin kantasuomalaisiin luusereihein kannata sijoittaa, koska maahanmuuttajissa on tulevaisuus siis kohdistakaamme voimavarat heihin.	['0.0075', '0.6232', '0.3693']	'neutral' with confidence 62.32%
Suomikiimavittumies on kiimaisin kulli.	['0.3867', '0.4901', '0.1232']	'neutral' with confidence 49.01%
Jos joku olisi selittänyt, että ilman kylmenemisen aiheuttama kutistuminen sai paukkeen aikaan, niin tyhmänä olisivat pitäneet.	['0.0009', '0.9503', '0.0488']	'neutral' with confidence 95.03%
Lkanoita ei vaihdeta viikolla.	['0.2961', '0.6674', '0.0365']	'neutral' with confidence 66.74%
Keskustan valtuutetuissa ei juuri uusia nimiä.	['0.0673', '0.8786', '0.0542']	'neutral' with confidence 87.86%
Elias oli ihminen, niissä haluista vikapää kuin mekin ja hän rukoili rukouksella, ettei pitänyt sataman, ja ei satanutkaan maan päällä kolmena vuotena ja kuutena kuukautena.	['0.003', '0.0024', '0.9946']	'positive' with confidence 99.46%
Sellaiset 30€ tai 35€ voisi nykyhinnoilla keskimäärin puusta kantohintoina saada.	['0.0091', '0.9458', '0.0451']	'neutral' with confidence 94.58%
"Mäkinenkin arvioi, että läpimeno ei ole helppoa."""	['0.0347', '0.8892', '0.0761']	'neutral' with confidence 88.92%
Sen vuoksi ohjauspaikalta pitäisi nähdä eteenpäin.	['0.045', '0.6936', '0.2614']	'neutral' with confidence 69.36%
Kun nämä anderssonit pääsevät valtaan, propositiosta tehtävät päätelmät tuppaavat kummasti laajenemaan.	['0.004', '0.8681', '0.1279']	'neutral' with confidence 86.81%
Asiallista hommaa muuten, ja varmaan työllisyyttäkin tukee.	['0.0386', '0.9208', '0.0406']	'neutral' with confidence 92.08%
Mistä Jeesus tietää että sinä oikeasti luotat Häneen?	['0.0261', '0.8766', '0.0973']	'neutral' with confidence 87.66%
kylmis kuulostat mielenkiintoselta persoonalta ;)	['0.407', '0.5068', '0.0862']	'neutral' with confidence 50.68%
Lisäksi jokainen joka on antanut Jalovaaralle kolehtia, niin on ollut siinä uskossa, että kaikki tämä rahaa menee Rukoustyön suorittamiseen ja näiden menojen ja palkkojen kattamiseen, köyhäin apu on sitten aivan eri asia.	['0.0096', '0.0079', '0.9825']	'positive' with confidence 98.25%
Onko Persuillakin sama matujihadistien tavoite kuin KOK, RKP ja Vihreät, eli 62 miljoonaa ?	['0.0011', '0.9763', '0.0226']	'neutral' with confidence 97.63%
Tähän on aika vaikea vastata kun teet tuollaisen yhden lauseen avauksen, eli jotta tästä saisi keskustelua aikaiseksi pitäisi vähän enemmän nähdä vaivaa.	['0.0605', '0.4924', '0.4472']	'neutral' with confidence 49.24%
On sinulla muitakin outoja nimityksiä, jotka ei ole edes slangia, vaan sitä siansaksaa, jota potunviljelijän naapuri käyttää, kun haluaa esiintyä stadilaisena maaseudulla, kuten korppis ei eroittanut Kamppia Kämpistä, että noin hienosti teikäläisillä menee.	['0.005', '0.0021', '0.9929']	'positive' with confidence 99.29%
Vain perushuollot ohjekirjan mukaan on tehty, 30.000 km:n välein.	['0.026', '0.8253', '0.1487']	'neutral' with confidence 82.53%
Olisit jatkanut itsesi kanssa keskustelua sillä Zofo72 nimimerkillä.	['0.1137', '0.5266', '0.3597']	'neutral' with confidence 52.66%
Jonkin gallupin mukaan enemmistö suomalaisista muka haluavat lisää maahanmuuttoa.	['0.0536', '0.888', '0.0584']	'neutral' with confidence 88.80%
"Kukahan se jälleen täällä ""homottaa""???"	['0.7453', '0.146', '0.1087']	'negative' with confidence 74.53%
"4 Ja he kumarsivat lohikäärmettä, koska se oli antanut sellaisen vallan pedolle, ja kumarsivat petoa sanoen: ""Kuka on pedon vertainen, ja kuka voi sotia sitä vastaan?"""	['0.0041', '0.0047', '0.9912']	'positive' with confidence 99.12%
"Toisessa elämässäsi olet kirkasotsainen autokoulunope ja toisessa, tänne kirjoittelevassa, omaamiasi rikollisia taipumuksia markkinoiva ja puolusteleva, kanssasi eri mieltä olevia, heti solvaamaan ryhtyvä, palstan ""korkeatasoinen"" tähtikirjoittaja."	['0.0044', '0.0035', '0.9921']	'positive' with confidence 99.21%
Venäläinen kansa asuu valtaosaltaan Moskovassa ja Pietarissa.	['0.1895', '0.6951', '0.1154']	'neutral' with confidence 69.51%
Vihreät on pelkkää feminististä paskaa, pelkkää paskaa.	['0.9719', '0.0191', '0.009']	'negative' with confidence 97.19%
Ei tarvita kuin muutama puhelinsoitto medialle niin huomio on taattu.	['0.0047', '0.9221', '0.0732']	'neutral' with confidence 92.21%
Ihan sairasta!	['0.9193', '0.037', '0.0437']	'negative' with confidence 91.93%
Vakavammassa tapauksesa joutu ottamaan aluksi muutamia piikkejä kylkeen jotta veriarvot palautuu normaaliksi.	['0.001', '0.9413', '0.0577']	'neutral' with confidence 94.13%
Tietenkin rikolliset ovat vähän eriasia.	['0.5772', '0.3007', '0.1221']	'negative' with confidence 57.72%
8 Mutta tätä yhtä ei pidä teiltä salattaman, minun rakkaani: yksi päivä on Herran edessä niinkuin tuhannen ajastaikaa, ja tuhannen ajastaikaa niinkuin yksi päivä.	['0.0047', '0.005', '0.9904']	'positive' with confidence 99.04%
Tänään oli kyllä hyvä sää liikkua tuolla kaupungilla.	['0.0152', '0.4691', '0.5157']	'positive' with confidence 51.57%
Ja koulun köksäntunneilla opin saaneet ova..	['0.4719', '0.4648', '0.0632']	'negative' with confidence 47.19%
"""Kylvö kallioiseen paikkaan kuvaa sitä, joka sanoman kuullessaan heti ottaa sen iloiten vastaan, mutta joka kestää vain hetken, koska häneltä puuttuvat juuret."	['0.0111', '0.0112', '0.9778']	'positive' with confidence 97.78%
Autolehdet ovat kirjoittaneet uudesta Peugeotin EMP2 alustasta, että se suodattaa yllättävänkin hyvin teiden epätasaisuuksia.	['0.0018', '0.8032', '0.195']	'neutral' with confidence 80.32%
Kaasuputki urakat Venäjän kanssa ja siitäkin osakkuus sovittuna.	['0.031', '0.818', '0.151']	'neutral' with confidence 81.80%
Täällä on tosiaan niin totista välillä ja saatan joskus itsekin päästää totisia juttua suustani, mutta välillä pitää olla muusta kiinnostunut ja leikkiä tällaista kuva-arvoitusta.	['0.0023', '0.0029', '0.9948']	'positive' with confidence 99.48%
Kuka pahoinvointia huomaa jos ei koskaan ole missään, tai jos käykin jossakin niin yleensä ihmiset kiertävät 20 kilometrin päästä jos näkevät mutrunaaman.	['0.0216', '0.0219', '0.9565']	'positive' with confidence 95.65%
